doc_id,domain,corpus,drug_group,group_fold,axis1_role,cv_round1,cv_round2,cv_round3,cv_round4
phee:10431414_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1977935_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10452772_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10524732_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2038845_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19537383_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7416268_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:23624139_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7663030_12,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19423610_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19782276_9,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18707772_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12324937_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:889156_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1495728_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14690166_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19667003_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10803790_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10667036_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7408538_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9876812_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18453852_14,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19499966_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7973922_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:4082283_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15920338_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8880251_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19018868_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21712512_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7393795_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19434733_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3688031_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2956288_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10923593_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18607107_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19281746_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7752014_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8034807_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17655376_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19183077_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7781845_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8949576_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18691992_7,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17420198_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12823045_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2663536_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8120934_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20298401_7,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11144696_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17381671_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18034202_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10575189_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8771575_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19995222_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2862137_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19499966_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18691992_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6353252_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16498048_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12107858_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10466445_8,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19104709_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17551408_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9013348_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7814182_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2442958_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7933665_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2796025_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3101617_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10546851_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:4095247_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7397053_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11868077_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17420198_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15133245_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9476721_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19579947_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9883483_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16997047_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3797173_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12796597_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6093724_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19857154_7,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6860059_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3397227_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9674820_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16960880_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8313300_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8604715_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7919557_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20298401_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17383767_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18515982_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12324937_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12460237_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12163813_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21448111_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17039658_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18171260_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6159523_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1509179_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14632592_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18585545_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8007037_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16498048_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9220046_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11886466_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16371793_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:23868369_8,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11443640_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:4082283_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8435665_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14601701_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8445549_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16146480_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9433539_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21715267_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9337441_14,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21417793_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15543388_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8244201_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19540093_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11850606_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16882112_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19531695_13,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19499966_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18644535_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19331262_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21045170_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7724306_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12066972_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18079582_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19915794_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10981493_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7582710_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9433539_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9824032_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3335488_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6635723_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3926849_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12523465_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17675030_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11788010_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8253700_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18362995_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3947272_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11142491_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16960880_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8396491_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17060191_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19745701_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17285101_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18682542_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19034138_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:24661191_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15311565_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14601701_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:189279_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9494448_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16484748_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:24318743_15,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18533420_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15671134_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10923593_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8276031_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:85289_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3677571_16,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11961411_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11020127_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11452688_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7679525_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:717931_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:937377_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14740795_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9215418_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7408538_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2140997_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14693027_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12967198_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11414270_7,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3200786_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9052919_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:313865_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:24846936_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12221670_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19357764_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18633310_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18676387_8,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19707032_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18453852_10,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10357715_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2309833_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15977922_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11834188_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11033734_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16225183_10,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3101617_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12639299_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11207969_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10981493_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1445134_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1445134_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3470173_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2746565_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9337441_18,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:424824_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16008658_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15661067_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15611427_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6414095_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18648015_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6142995_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:876914_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9260733_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20298401_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8586895_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1477441_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11399735_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11722307_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19203515_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1751354_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1661260_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8771575_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10963515_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7724306_7,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7249424_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12875956_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19365885_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15157248_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8313300_8,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14700673_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17610180_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7831179_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8157823_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12187348_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10589077_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1954704_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16239768_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17122225_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11816261_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11703329_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8891729_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10566542_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8496127_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18408649_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3680913_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8969033_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11122162_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16882112_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:25407257_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3430507_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19423610_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19331262_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11545487_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19904536_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8678015_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17364199_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3301251_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19531695_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8098286_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19224802_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16882112_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8013261_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15644988_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15866658_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9037299_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17366681_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14996269_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17060191_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:640344_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
